Week Ending,Provider State,Residents Weekly Confirmed COVID-19,Residents Weekly All Deaths,Residents Weekly COVID-19 Deaths,Total Number of Occupied Beds
2022-03-20,RI,24.0,31.0,0.0,6560.0
2022-03-20,SC,13.0,59.0,1.0,15590.0
2022-03-20,SD,6.0,44.0,1.0,4795.0
2022-03-20,TN,36.0,124.0,5.0,24093.0
2022-03-20,TX,91.0,282.0,7.0,80025.0
2022-03-20,UT,1.0,37.0,0.0,5291.0
2022-03-20,VA,27.0,122.0,2.0,25577.0
2022-03-20,VT,13.0,15.0,0.0,2268.0
2022-03-20,WA,28.0,68.0,1.0,12608.0
2022-03-20,WI,25.0,133.0,2.0,17794.0
2022-03-20,WV,58.0,73.0,9.0,8942.0
2022-03-20,WY,3.0,9.0,0.0,2000.0
2022-03-27,AK,7.0,1.0,0.0,719.0
2022-03-27,AL,4.0,81.0,0.0,19696.0
2022-03-27,AR,14.0,58.0,0.0,15243.0
2022-03-27,AZ,9.0,53.0,1.0,10773.0
2022-03-27,CA,172.0,281.0,7.0,90890.0
2022-03-27,CO,11.0,87.0,0.0,14065.0
2022-03-27,CT,13.0,96.0,0.0,19335.0
2022-03-27,DC,0.0,6.0,0.0,2026.0
2022-03-27,DE,7.0,18.0,0.0,3609.0
2022-03-27,FL,55.0,192.0,2.0,66942.0
2022-03-27,GA,11.0,79.0,0.0,28668.0
2022-03-27,GU,0.0,0.0,0.0,19.0
2022-03-27,HI,0.0,14.0,1.0,3213.0
2022-03-27,IA,29.0,116.0,0.0,19941.0
2022-03-27,ID,1.0,20.0,0.0,3542.0
2022-03-27,IL,50.0,226.0,0.0,58366.0
2022-03-27,IN,91.0,189.0,5.0,34915.0
2022-03-27,KS,18.0,82.0,3.0,14858.0
2022-03-27,KY,23.0,97.0,1.0,20403.0
2022-03-27,LA,17.0,77.0,1.0,22658.0
2022-03-27,MA,23.0,180.0,2.0,32128.0
2022-03-27,MD,33.0,53.0,1.0,21455.0
2022-03-27,ME,8.0,46.0,0.0,5010.0
2022-03-27,MI,32.0,173.0,2.0,31658.0
2022-03-27,MN,32.0,130.0,2.0,20010.0
2022-03-27,MO,34.0,159.0,5.0,33830.0
2022-03-27,MS,2.0,36.0,0.0,13707.0
2022-03-27,MT,17.0,17.0,0.0,3151.0
2022-03-27,NC,24.0,132.0,0.0,33213.0
2022-03-27,ND,5.0,47.0,1.0,4554.0
2022-03-27,NE,13.0,76.0,2.0,9714.0
2022-03-27,NH,29.0,48.0,2.0,5538.0
2022-03-27,NJ,31.0,118.0,2.0,37518.0
2022-03-27,NM,31.0,32.0,0.0,4950.0
2022-03-27,NV,19.0,14.0,0.0,5265.0
2022-03-27,NY,116.0,464.0,18.0,93381.0
2022-03-27,OH,47.0,293.0,3.0,64313.0
2022-03-27,OK,2.0,69.0,2.0,15901.0
2022-03-27,OR,23.0,38.0,1.0,6251.0
2022-03-27,PA,99.0,445.0,4.0,64872.0
2022-03-27,PR,0.0,0.0,0.0,114.0
2022-03-27,RI,9.0,29.0,1.0,6542.0
2022-03-27,SC,10.0,71.0,1.0,15457.0
2022-03-27,SD,0.0,40.0,0.0,4809.0
2022-03-27,TN,14.0,153.0,0.0,23940.0
2022-03-27,TX,46.0,282.0,7.0,79641.0
2022-03-27,UT,7.0,27.0,0.0,5321.0
2022-03-27,VA,17.0,109.0,1.0,25574.0
2022-03-27,VT,51.0,16.0,1.0,2276.0
2022-03-27,WA,23.0,50.0,1.0,12673.0
2022-03-27,WI,20.0,97.0,3.0,17724.0
2022-03-27,WV,28.0,46.0,2.0,8958.0
2022-03-27,WY,2.0,15.0,1.0,1998.0
2022-04-03,AK,2.0,4.0,0.0,668.0
2022-04-03,AL,0.0,61.0,0.0,19728.0
2022-04-03,AR,7.0,64.0,0.0,15256.0
2022-04-03,AZ,36.0,38.0,2.0,10766.0
2022-04-03,CA,159.0,242.0,4.0,91195.0
2022-04-03,CO,12.0,75.0,0.0,13972.0
2022-04-03,CT,13.0,91.0,1.0,19130.0
2022-04-03,DC,0.0,8.0,0.0,2016.0
2022-04-03,DE,10.0,15.0,2.0,3579.0
2022-04-03,FL,46.0,185.0,3.0,67069.0
2022-04-03,GA,26.0,74.0,1.0,28572.0
2022-04-03,GU,0.0,0.0,0.0,19.0
2022-04-03,HI,0.0,16.0,0.0,3198.0
2022-04-03,IA,38.0,122.0,0.0,19932.0
2022-04-03,ID,1.0,16.0,0.0,3554.0
2022-04-03,IL,29.0,234.0,4.0,58329.0
2022-04-03,IN,35.0,172.0,1.0,34947.0
2022-04-03,KS,14.0,70.0,0.0,14851.0
2022-04-03,KY,9.0,96.0,1.0,21854.0
2022-04-03,LA,15.0,82.0,0.0,22598.0
2022-04-03,MA,23.0,152.0,1.0,32264.0
2022-04-03,MD,8.0,69.0,1.0,21411.0
2022-04-03,ME,4.0,41.0,0.0,5034.0
2022-04-03,MI,31.0,185.0,5.0,31983.0
2022-04-03,MN,37.0,127.0,1.0,20100.0
2022-04-03,MO,22.0,151.0,1.0,33923.0
2022-04-03,MS,4.0,55.0,1.0,13715.0
2022-04-03,MT,9.0,17.0,3.0,3134.0
2022-04-03,NC,11.0,157.0,2.0,33275.0
2022-04-03,ND,8.0,37.0,3.0,4571.0
2022-04-03,NE,5.0,82.0,0.0,9754.0
2022-04-03,NH,22.0,43.0,1.0,5527.0
2022-04-03,NJ,71.0,113.0,5.0,37582.0
2022-04-03,NM,17.0,49.0,1.0,4934.0
2022-04-03,NV,23.0,19.0,1.0,5239.0
2022-04-03,NY,150.0,426.0,6.0,94153.0
2022-04-03,OH,35.0,334.0,0.0,63617.0
2022-04-03,OK,2.0,91.0,2.0,15837.0
2022-04-03,OR,28.0,30.0,2.0,6271.0
2022-04-03,PA,86.0,424.0,4.0,64805.0
2022-04-03,PR,0.0,0.0,0.0,91.0
2022-04-03,RI,23.0,27.0,0.0,6555.0
2022-04-03,SC,4.0,58.0,0.0,15588.0
2022-04-03,SD,2.0,41.0,0.0,4798.0
2022-04-03,TN,21.0,127.0,3.0,23885.0
2022-04-03,TX,83.0,264.0,5.0,80851.0
2022-04-03,UT,1.0,37.0,1.0,5206.0
2022-04-03,VA,25.0,119.0,0.0,25843.0
2022-04-03,VT,40.0,16.0,0.0,2275.0
2022-04-03,WA,11.0,80.0,1.0,12647.0
2022-04-03,WI,21.0,120.0,3.0,17792.0
2022-04-03,WV,13.0,75.0,6.0,8964.0
2022-04-03,WY,3.0,15.0,0.0,2002.0
2022-04-10,AK,1.0,2.0,0.0,708.0
2022-04-10,AL,24.0,60.0,0.0,19854.0
2022-04-10,AR,9.0,71.0,0.0,15199.0
2022-04-10,AZ,18.0,61.0,0.0,10665.0
2022-04-10,CA,155.0,217.0,3.0,91356.0
2022-04-10,CO,18.0,75.0,0.0,14094.0
2022-04-10,CT,31.0,96.0,1.0,19147.0
2022-04-10,DC,0.0,4.0,0.0,2037.0
2022-04-10,DE,19.0,14.0,1.0,3624.0
2022-04-10,FL,68.0,197.0,1.0,66868.0
2022-04-10,GA,13.0,80.0,1.0,28761.0
2022-04-10,GU,0.0,0.0,0.0,16.0
2022-04-10,HI,1.0,15.0,2.0,3153.0
2022-04-10,IA,32.0,115.0,1.0,19845.0
2022-04-10,ID,1.0,5.0,0.0,3603.0
2022-04-10,IL,58.0,231.0,2.0,58430.0
2022-04-10,IN,19.0,181.0,1.0,34838.0
2022-04-10,KS,6.0,83.0,4.0,14782.0
2022-04-10,KY,59.0,100.0,0.0,21412.0
2022-04-10,LA,10.0,80.0,0.0,22762.0
2022-04-10,MA,47.0,147.0,1.0,32967.0
2022-04-10,MD,37.0,55.0,0.0,21569.0
2022-04-10,ME,15.0,43.0,0.0,5063.0
2022-04-10,MI,69.0,184.0,6.0,31813.0
2022-04-10,MN,34.0,133.0,5.0,20143.0
2022-04-10,MO,7.0,152.0,0.0,33887.0
2022-04-10,MS,10.0,41.0,0.0,13762.0
2022-04-10,MT,0.0,14.0,0.0,3149.0
2022-04-10,NC,9.0,139.0,0.0,33291.0
2022-04-10,ND,3.0,36.0,0.0,4558.0
2022-04-10,NE,26.0,60.0,0.0,9747.0
2022-04-10,NH,33.0,37.0,0.0,5522.0
2022-04-10,NJ,108.0,98.0,2.0,37451.0
2022-04-10,NM,12.0,29.0,0.0,4882.0
2022-04-10,NV,7.0,14.0,1.0,5251.0
2022-04-10,NY,342.0,394.0,5.0,93432.0
2022-04-10,OH,46.0,328.0,5.0,63562.0
2022-04-10,OK,1.0,69.0,1.0,15881.0
2022-04-10,OR,3.0,19.0,0.0,6256.0
2022-04-10,PA,82.0,409.0,5.0,64833.0
2022-04-10,PR,0.0,0.0,0.0,106.0
2022-04-10,RI,58.0,32.0,0.0,6538.0
2022-04-10,SC,3.0,70.0,0.0,15472.0
2022-04-10,SD,0.0,24.0,0.0,4807.0
2022-04-10,TN,1.0,161.0,2.0,23703.0
2022-04-10,TX,60.0,270.0,2.0,80977.0
2022-04-10,UT,8.0,31.0,0.0,5102.0
2022-04-10,VA,28.0,105.0,3.0,25941.0
2022-04-10,VT,13.0,10.0,0.0,2298.0
2022-04-10,WA,52.0,56.0,1.0,12690.0
2022-04-10,WI,43.0,111.0,1.0,17825.0
2022-04-10,WV,8.0,51.0,2.0,8959.0
2022-04-10,WY,0.0,7.0,0.0,2011.0
2022-04-17,AK,8.0,2.0,0.0,719.0
2022-04-17,AL,4.0,77.0,0.0,19888.0
2022-04-17,AR,7.0,60.0,1.0,15277.0
2022-04-17,AZ,16.0,41.0,2.0,10686.0
2022-04-17,CA,181.0,216.0,2.0,91542.0
2022-04-17,CO,34.0,63.0,0.0,14111.0
2022-04-17,CT,104.0,88.0,0.0,19098.0
2022-04-17,DC,0.0,7.0,0.0,2046.0
2022-04-17,DE,15.0,13.0,1.0,3630.0
2022-04-17,FL,101.0,210.0,3.0,67411.0
2022-04-17,GA,34.0,70.0,0.0,28772.0
2022-04-17,GU,0.0,0.0,0.0,17.0
2022-04-17,HI,1.0,14.0,0.0,3176.0
2022-04-17,IA,37.0,120.0,0.0,19881.0
2022-04-17,ID,0.0,11.0,0.0,3583.0
2022-04-17,IL,121.0,217.0,3.0,58432.0
2022-04-17,IN,26.0,159.0,1.0,34849.0
2022-04-17,KS,6.0,69.0,0.0,14818.0
2022-04-17,KY,49.0,119.0,3.0,20513.0
2022-04-17,LA,19.0,80.0,0.0,22780.0
2022-04-17,MA,88.0,153.0,3.0,32227.0
2022-04-17,MD,27.0,64.0,0.0,21533.0
2022-04-17,ME,45.0,26.0,1.0,5073.0
2022-04-17,MI,76.0,165.0,3.0,31926.0
2022-04-17,MN,60.0,109.0,1.0,20132.0
2022-04-17,MO,24.0,192.0,0.0,33948.0
2022-04-17,MS,3.0,53.0,0.0,13670.0
2022-04-17,MT,7.0,14.0,0.0,3204.0
2022-04-17,NC,84.0,149.0,21.0,33340.0
2022-04-17,ND,1.0,27.0,0.0,4542.0
2022-04-17,NE,21.0,65.0,0.0,9750.0
2022-04-17,NH,13.0,28.0,0.0,5495.0
2022-04-17,NJ,105.0,118.0,3.0,37516.0
2022-04-17,NM,10.0,33.0,1.0,4909.0
2022-04-17,NV,2.0,16.0,0.0,5281.0
2022-04-17,NY,663.0,458.0,14.0,93758.0
2022-04-17,OH,64.0,343.0,2.0,63563.0
2022-04-17,OK,19.0,80.0,1.0,15888.0
2022-04-17,OR,6.0,30.0,0.0,6194.0
2022-04-17,PA,166.0,428.0,8.0,64881.0
2022-04-17,PR,1.0,0.0,0.0,113.0
2022-04-17,RI,29.0,31.0,3.0,6560.0
2022-04-17,SC,6.0,59.0,0.0,15590.0
2022-04-17,SD,3.0,27.0,0.0,4778.0
2022-04-17,TN,14.0,151.0,4.0,23727.0
2022-04-17,TX,61.0,284.0,1.0,80097.0
2022-04-17,UT,6.0,29.0,0.0,5179.0
2022-04-17,VA,22.0,122.0,0.0,25819.0
2022-04-17,VT,28.0,17.0,1.0,2304.0
2022-04-17,WA,59.0,60.0,2.0,12676.0
2022-04-17,WI,50.0,100.0,0.0,17781.0
2022-04-17,WV,21.0,67.0,3.0,8988.0
2022-04-17,WY,1.0,11.0,0.0,2006.0
2022-04-24,AK,3.0,4.0,0.0,714.0
2022-04-24,AL,4.0,76.0,1.0,19893.0
2022-04-24,AR,4.0,55.0,0.0,15244.0
2022-04-24,AZ,17.0,42.0,0.0,10620.0
2022-04-24,CA,239.0,214.0,5.0,91537.0
2022-04-24,CO,44.0,72.0,0.0,14045.0
2022-04-24,CT,131.0,105.0,1.0,19050.0
2022-04-24,DC,0.0,4.0,0.0,2044.0
2022-04-24,DE,8.0,17.0,0.0,3624.0
2022-04-24,FL,107.0,175.0,2.0,67338.0
2022-04-24,GA,19.0,73.0,3.0,28805.0
2022-04-24,GU,0.0,0.0,0.0,17.0
2022-04-24,HI,8.0,11.0,0.0,3221.0
2022-04-24,IA,58.0,121.0,0.0,19939.0
2022-04-24,ID,0.0,15.0,0.0,3630.0
2022-04-24,IL,133.0,221.0,5.0,59599.0
2022-04-24,IN,53.0,165.0,4.0,34873.0
2022-04-24,KS,13.0,92.0,0.0,14829.0
2022-04-24,KY,29.0,99.0,1.0,20997.0
2022-04-24,LA,8.0,78.0,0.0,22785.0
2022-04-24,MA,188.0,159.0,3.0,32297.0
2022-04-24,MD,71.0,60.0,4.0,21442.0
2022-04-24,ME,62.0,30.0,1.0,5140.0
2022-04-24,MI,97.0,192.0,2.0,31979.0
2022-04-24,MN,71.0,144.0,2.0,20004.0
2022-04-24,MO,23.0,138.0,0.0,33725.0
2022-04-24,MS,1.0,54.0,0.0,13771.0
2022-04-24,MT,16.0,16.0,1.0,3159.0
2022-04-24,NC,81.0,140.0,5.0,33285.0
2022-04-24,ND,1.0,28.0,0.0,4547.0
2022-04-24,NE,11.0,66.0,2.0,9754.0
2022-04-24,NH,19.0,48.0,0.0,5504.0
2022-04-24,NJ,184.0,106.0,6.0,37673.0
2022-04-24,NM,8.0,36.0,0.0,4940.0
2022-04-24,NV,19.0,11.0,0.0,5239.0
2022-04-24,NY,706.0,398.0,12.0,93876.0
2022-04-24,OH,114.0,308.0,2.0,63587.0
2022-04-24,OK,1.0,70.0,0.0,15868.0
2022-04-24,OR,21.0,26.0,0.0,6169.0
2022-04-24,PA,239.0,435.0,6.0,64832.0
2022-04-24,PR,0.0,1.0,0.0,93.0
2022-04-24,RI,33.0,29.0,2.0,6568.0
2022-04-24,SC,27.0,72.0,0.0,15591.0
2022-04-24,SD,11.0,33.0,0.0,4796.0
2022-04-24,TN,8.0,140.0,0.0,23622.0
2022-04-24,TX,79.0,217.0,0.0,79961.0
2022-04-24,UT,4.0,30.0,1.0,5161.0
2022-04-24,VA,42.0,113.0,1.0,25978.0
2022-04-24,VT,65.0,11.0,1.0,2317.0
2022-04-24,WA,92.0,59.0,4.0,12677.0
2022-04-24,WI,30.0,101.0,0.0,17788.0
2022-04-24,WV,40.0,49.0,0.0,8975.0
2022-04-24,WY,5.0,12.0,0.0,1967.0
2022-05-01,AK,3.0,4.0,0.0,725.0
2022-05-01,AL,4.0,79.0,3.0,20003.0
2022-05-01,AR,0.0,67.0,0.0,15726.0
2022-05-01,AZ,24.0,46.0,0.0,10712.0
2022-05-01,CA,303.0,228.0,4.0,91695.0
2022-05-01,CO,80.0,63.0,0.0,14294.0
2022-05-01,CT,224.0,103.0,4.0,19368.0
2022-05-01,DC,1.0,7.0,0.0,2037.0
2022-05-01,DE,23.0,17.0,0.0,3643.0
2022-05-01,FL,120.0,209.0,2.0,67233.0
2022-05-01,GA,21.0,68.0,0.0,28799.0
2022-05-01,GU,0.0,0.0,0.0,17.0
2022-05-01,HI,21.0,22.0,0.0,3241.0
2022-05-01,IA,96.0,109.0,0.0,19961.0
2022-05-01,ID,4.0,14.0,0.0,3635.0
2022-05-01,IL,199.0,230.0,4.0,58781.0
2022-05-01,IN,48.0,160.0,0.0,35872.0
2022-05-01,KS,35.0,82.0,1.0,14836.0
2022-05-01,KY,31.0,98.0,1.0,20491.0
2022-05-01,LA,10.0,64.0,0.0,22831.0
2022-05-01,MA,342.0,159.0,4.0,32218.0
2022-05-01,MD,55.0,63.0,3.0,21417.0
2022-05-01,ME,96.0,40.0,1.0,5109.0
2022-05-01,MI,120.0,171.0,5.0,31928.0
2022-05-01,MN,129.0,150.0,1.0,20059.0
2022-05-01,MO,68.0,156.0,0.0,34100.0
2022-05-01,MS,20.0,46.0,0.0,13790.0
2022-05-01,MT,9.0,14.0,0.0,3174.0
2022-05-01,NC,80.0,169.0,1.0,33301.0
2022-05-01,ND,8.0,25.0,0.0,4567.0
2022-05-01,NE,7.0,59.0,0.0,9756.0
2022-05-01,NH,55.0,33.0,0.0,5488.0
2022-05-01,NJ,258.0,100.0,6.0,37753.0
2022-05-01,NM,12.0,32.0,1.0,4964.0
2022-05-01,NV,14.0,15.0,0.0,5385.0
2022-05-01,NY,860.0,469.0,25.0,93511.0
2022-05-01,OH,239.0,314.0,2.0,63461.0
2022-05-01,OK,18.0,67.0,1.0,15907.0
2022-05-01,OR,63.0,25.0,1.0,6134.0
2022-05-01,PA,361.0,401.0,15.0,64945.0
2022-05-01,PR,0.0,0.0,0.0,108.0
2022-05-01,RI,85.0,27.0,1.0,6606.0
2022-05-01,SC,39.0,67.0,0.0,15484.0
2022-05-01,SD,7.0,34.0,0.0,4775.0
2022-05-01,TN,16.0,135.0,2.0,23619.0
2022-05-01,TX,102.0,265.0,5.0,79812.0
2022-05-01,UT,12.0,26.0,0.0,5209.0
2022-05-01,VA,106.0,106.0,3.0,26002.0
2022-05-01,VT,45.0,8.0,1.0,2315.0
2022-05-01,WA,160.0,58.0,4.0,12677.0
2022-05-01,WI,56.0,102.0,1.0,17757.0
2022-05-01,WV,81.0,49.0,2.0,8977.0
2022-05-01,WY,0.0,6.0,0.0,2022.0
2022-05-08,AK,22.0,6.0,0.0,718.0
2022-05-08,AL,4.0,81.0,1.0,20117.0
2022-05-08,AR,7.0,67.0,0.0,15288.0
2022-05-08,AZ,34.0,54.0,0.0,10773.0
2022-05-08,CA,345.0,223.0,1.0,91672.0
2022-05-08,CO,73.0,56.0,0.0,14284.0
2022-05-08,CT,310.0,98.0,6.0,19253.0
2022-05-08,DC,0.0,9.0,0.0,2031.0
2022-05-08,DE,36.0,8.0,0.0,3644.0
2022-05-08,FL,194.0,186.0,2.0,67364.0
2022-05-08,GA,30.0,79.0,2.0,28805.0
2022-05-08,GU,0.0,0.0,0.0,17.0
2022-05-08,HI,36.0,13.0,0.0,3235.0
2022-05-08,IA,115.0,82.0,0.0,19940.0
2022-05-08,ID,5.0,8.0,0.0,3623.0
2022-05-08,IL,299.0,221.0,8.0,58933.0
2022-05-08,IN,71.0,168.0,3.0,35004.0
2022-05-08,KS,90.0,70.0,1.0,14875.0
2022-05-08,KY,7.0,98.0,0.0,20526.0
2022-05-08,LA,19.0,90.0,0.0,22754.0
2022-05-08,MA,385.0,168.0,8.0,32221.0
2022-05-08,MD,151.0,64.0,4.0,21375.0
2022-05-08,ME,149.0,37.0,4.0,5110.0
2022-05-08,MI,198.0,151.0,5.0,31957.0
2022-05-08,MN,149.0,113.0,2.0,19930.0
2022-05-08,MO,75.0,162.0,0.0,34001.0
2022-05-08,MS,2.0,40.0,0.0,13695.0
2022-05-08,MT,16.0,23.0,0.0,3184.0
2022-05-08,NC,156.0,146.0,6.0,33330.0
2022-05-08,ND,7.0,35.0,0.0,4554.0
2022-05-08,NE,14.0,58.0,1.0,9770.0
2022-05-08,NH,56.0,33.0,0.0,5498.0
2022-05-08,NJ,359.0,120.0,8.0,37598.0
2022-05-08,NM,7.0,36.0,0.0,5015.0
2022-05-08,NV,7.0,9.0,0.0,5259.0
2022-05-08,NY,1069.0,400.0,20.0,96517.0
2022-05-08,OH,291.0,316.0,7.0,63577.0
2022-05-08,OK,31.0,72.0,1.0,15831.0
2022-05-08,OR,65.0,34.0,4.0,6126.0
2022-05-08,PA,538.0,417.0,12.0,64935.0
2022-05-08,PR,0.0,0.0,0.0,131.0
2022-05-08,RI,113.0,33.0,0.0,6600.0
2022-05-08,SC,21.0,57.0,0.0,15549.0
2022-05-08,SD,12.0,28.0,0.0,4786.0
2022-05-08,TN,56.0,130.0,1.0,23974.0
2022-05-08,TX,106.0,273.0,3.0,79930.0
2022-05-08,UT,23.0,20.0,0.0,5254.0
2022-05-08,VA,168.0,100.0,1.0,25846.0
2022-05-08,VT,43.0,15.0,3.0,2238.0
2022-05-08,WA,119.0,53.0,6.0,12675.0
2022-05-08,WI,99.0,106.0,2.0,17623.0
2022-05-08,WV,72.0,52.0,1.0,9001.0
2022-05-08,WY,0.0,12.0,0.0,2016.0
2022-05-15,AK,8.0,4.0,2.0,723.0
2022-05-15,AL,12.0,68.0,2.0,20045.0
2022-05-15,AR,25.0,54.0,0.0,15237.0
2022-05-15,AZ,27.0,47.0,0.0,10799.0
2022-05-15,CA,562.0,233.0,7.0,91650.0
2022-05-15,CO,55.0,82.0,0.0,14310.0
2022-05-15,CT,190.0,98.0,6.0,19139.0
2022-05-15,DC,12.0,8.0,0.0,2046.0
2022-05-15,DE,20.0,17.0,2.0,3652.0
2022-05-15,FL,307.0,235.0,4.0,67633.0
2022-05-15,GA,75.0,83.0,0.0,31302.0
2022-05-15,GU,0.0,0.0,0.0,17.0
2022-05-15,HI,31.0,11.0,1.0,3159.0
2022-05-15,IA,97.0,101.0,2.0,19987.0
2022-05-15,ID,7.0,15.0,0.0,3643.0
2022-05-15,IL,368.0,194.0,2.0,58710.0
2022-05-15,IN,114.0,171.0,3.0,35008.0
2022-05-15,KS,44.0,72.0,2.0,14738.0
2022-05-15,KY,43.0,77.0,2.0,20575.0
2022-05-15,LA,76.0,78.0,0.0,22765.0
2022-05-15,MA,475.0,154.0,5.0,32140.0
2022-05-15,MD,152.0,72.0,5.0,21535.0
2022-05-15,ME,108.0,39.0,1.0,5063.0
2022-05-15,MI,333.0,184.0,7.0,31712.0
2022-05-15,MN,231.0,143.0,10.0,19991.0
2022-05-15,MO,110.0,140.0,3.0,34027.0
2022-05-15,MS,3.0,52.0,0.0,13695.0
2022-05-15,MT,27.0,18.0,0.0,3159.0
2022-05-15,NC,151.0,128.0,3.0,33315.0
2022-05-15,ND,9.0,21.0,0.0,4571.0
2022-05-15,NE,33.0,69.0,0.0,9804.0
2022-05-15,NH,60.0,35.0,1.0,5506.0
2022-05-15,NJ,359.0,110.0,12.0,37764.0
2022-05-15,NM,45.0,35.0,0.0,5016.0
2022-05-15,NV,33.0,10.0,0.0,5278.0
2022-05-15,NY,1066.0,453.0,40.0,93587.0
2022-05-15,OH,314.0,302.0,5.0,63646.0
2022-05-15,OK,26.0,87.0,0.0,15941.0
2022-05-15,OR,72.0,38.0,5.0,6113.0
2022-05-15,PA,598.0,397.0,5.0,64988.0
2022-05-15,PR,2.0,0.0,0.0,119.0
2022-05-15,RI,103.0,38.0,0.0,6623.0
2022-05-15,SC,54.0,53.0,0.0,15572.0
2022-05-15,SD,10.0,20.0,0.0,4789.0
2022-05-15,TN,91.0,158.0,2.0,23923.0
2022-05-15,TX,131.0,232.0,1.0,81034.0
2022-05-15,UT,23.0,33.0,0.0,5261.0
2022-05-15,VA,159.0,121.0,4.0,25979.0
2022-05-15,VT,45.0,16.0,1.0,2240.0
2022-05-15,WA,108.0,48.0,2.0,12711.0
2022-05-15,WI,117.0,81.0,1.0,17663.0
2022-05-15,WV,178.0,49.0,4.0,8990.0
2022-05-15,WY,5.0,14.0,0.0,2021.0
2022-05-22,AK,11.0,5.0,0.0,722.0
2022-05-22,AL,19.0,83.0,0.0,20109.0
2022-05-22,AR,35.0,46.0,0.0,15155.0
2022-05-22,AZ,54.0,37.0,0.0,10797.0
2022-05-22,CA,850.0,225.0,9.0,91701.0
2022-05-22,CO,99.0,72.0,4.0,14311.0
2022-05-22,CT,314.0,109.0,5.0,19166.0
2022-05-22,DC,15.0,4.0,0.0,2040.0
2022-05-22,DE,61.0,14.0,0.0,3613.0
2022-05-22,FL,513.0,206.0,4.0,67519.0
2022-05-22,GA,64.0,71.0,2.0,28862.0
2022-05-22,GU,0.0,0.0,0.0,20.0
2022-05-22,HI,73.0,15.0,0.0,3238.0
2022-05-22,IA,114.0,88.0,3.0,20126.0
2022-05-22,ID,5.0,15.0,0.0,3643.0
2022-05-22,IL,464.0,188.0,7.0,58537.0
2022-05-22,IN,204.0,169.0,0.0,35105.0
2022-05-22,KS,72.0,76.0,4.0,14944.0
2022-05-22,KY,87.0,85.0,1.0,20670.0
2022-05-22,LA,108.0,77.0,2.0,22751.0
2022-05-22,MA,360.0,160.0,11.0,32269.0
2022-05-22,MD,240.0,73.0,4.0,21301.0
2022-05-22,ME,139.0,35.0,3.0,5114.0
2022-05-22,MI,281.0,146.0,8.0,31908.0
2022-05-22,MN,191.0,125.0,3.0,19951.0
2022-05-22,MO,143.0,159.0,5.0,34043.0
2022-05-22,MS,45.0,54.0,0.0,13615.0
2022-05-22,MT,12.0,26.0,0.0,3189.0
2022-05-22,NC,215.0,137.0,5.0,33373.0
2022-05-22,ND,33.0,33.0,0.0,4567.0
2022-05-22,NE,32.0,60.0,0.0,9776.0
2022-05-22,NH,104.0,32.0,1.0,5534.0
2022-05-22,NJ,316.0,128.0,5.0,37719.0
2022-05-22,NM,54.0,41.0,0.0,4900.0
2022-05-22,NV,61.0,20.0,0.0,5263.0
2022-05-22,NY,1135.0,400.0,30.0,93326.0
2022-05-22,OH,394.0,269.0,6.0,63480.0
2022-05-22,OK,41.0,76.0,2.0,15876.0
2022-05-22,OR,74.0,25.0,1.0,6079.0
2022-05-22,PA,857.0,372.0,11.0,65212.0
2022-05-22,PR,1.0,0.0,0.0,118.0
2022-05-22,RI,87.0,43.0,1.0,6668.0
2022-05-22,SC,58.0,63.0,2.0,15587.0
2022-05-22,SD,25.0,34.0,2.0,4835.0
2022-05-22,TN,140.0,137.0,2.0,23819.0
2022-05-22,TX,178.0,271.0,2.0,80336.0
2022-05-22,UT,48.0,24.0,0.0,5217.0
2022-05-22,VA,256.0,111.0,3.0,25965.0
2022-05-22,VT,53.0,11.0,1.0,2346.0
2022-05-22,WA,146.0,45.0,3.0,12735.0
2022-05-22,WI,202.0,88.0,5.0,17655.0
2022-05-22,WV,120.0,57.0,3.0,8987.0
2022-05-22,WY,1.0,14.0,0.0,1998.0
2022-05-29,AK,7.0,3.0,0.0,719.0
2022-05-29,AL,48.0,91.0,1.0,20132.0
2022-05-29,AR,54.0,62.0,1.0,15339.0
2022-05-29,AZ,99.0,43.0,1.0,10843.0
2022-05-29,CA,916.0,238.0,16.0,91846.0
2022-05-29,CO,101.0,66.0,3.0,14216.0
2022-05-29,CT,219.0,93.0,3.0,19361.0
2022-05-29,DC,12.0,6.0,0.0,2037.0
2022-05-29,DE,46.0,12.0,2.0,3483.0
2022-05-29,FL,588.0,235.0,9.0,67506.0
2022-05-29,GA,70.0,82.0,1.0,28896.0
2022-05-29,GU,0.0,0.0,0.0,19.0
2022-05-29,HI,61.0,11.0,2.0,3214.0
2022-05-29,IA,170.0,115.0,5.0,20491.0
2022-05-29,ID,8.0,8.0,0.0,3655.0
2022-05-29,IL,410.0,210.0,7.0,61410.0
2022-05-29,IN,186.0,167.0,6.0,35029.0
2022-05-29,KS,96.0,67.0,2.0,14987.0
2022-05-29,KY,107.0,91.0,2.0,20652.0
2022-05-29,LA,103.0,80.0,1.0,22868.0
2022-05-29,MA,333.0,164.0,8.0,32347.0
2022-05-29,MD,253.0,72.0,1.0,21522.0
2022-05-29,ME,81.0,42.0,5.0,5115.0
2022-05-29,MI,315.0,159.0,9.0,31787.0
2022-05-29,MN,180.0,128.0,6.0,20422.0
2022-05-29,MO,143.0,123.0,5.0,34013.0
2022-05-29,MS,35.0,48.0,0.0,13766.0
